market,market_cn,product,contract,start_day,start_tdate,start_bt,end_day,end_tdate,end_bt,n_files,n_bars,n_bars_with_vol,sum_vol,seed_vol,seed_vwap,prev_close,next_open,contract_day_vol,vol_share,合约地位
XDCE,大商所,EG,EG2408,20240123,20240122,21:01,20240123,20240122,21:02,1,2,1,2,2,4555.0,4546.0,4543.0,37,6.62793801265757e-05,清淡(<1%)
XDCE,大商所,I,I2407,20240123,20240122,21:01,20240123,20240122,21:01,1,1,1,3,3,911.5,911.5,907.5,635,0.0018672186968871848,清淡(<1%)
XDCE,大商所,J,J2406,20240123,20240122,21:07,20240123,20240123,09:16,1,130,1,1,1,2453.5,2453.5,2465.0,10,0.0006367804381049414,清淡(<1%)
XDCE,大商所,L,L2404,20240123,20240122,21:01,20240123,20240122,21:01,1,1,1,3,3,8268.0,8268.0,8271.0,550,0.0023433672056411238,清淡(<1%)
XDCE,大商所,PG,PG2406,20240123,20240122,21:04,20240123,20240122,21:08,1,5,2,3,2,4605.0,4597.0,4620.0,150,0.0006750340892215056,清淡(<1%)
XDCE,大商所,PP,PP2408,20240123,20240122,21:02,20240123,20240122,21:10,1,9,1,5,5,7410.0,7410.0,7412.0,27,0.00010255942749048476,清淡(<1%)
XDCE,大商所,PP,PP2410,20240123,20240122,22:49,20240123,20240123,09:58,1,70,3,20,5,7430.0,7400.0,7430.0,129,0.0004900061535656494,清淡(<1%)
XDCE,大商所,RR,RR2407,20240123,20240122,21:32,20240123,20240123,10:12,1,161,1,2,2,3566.0,3566.0,3567.0,13,0.008971704623878536,清淡(<1%)
XDCE,大商所,RR,RR2411,20240123,20240122,21:45,20240123,20240123,10:08,1,144,1,2,2,3588.0,3580.0,3580.0,5,0.003450655624568668,清淡(<1%)
XDCE,大商所,V,V2407,20240123,20240122,21:01,20240123,20240122,21:02,1,2,1,12,12,5893.92,5882.0,5894.0,81,0.0001014803604181492,清淡(<1%)
XDCE,大商所,EB,EB2411,20240124,20240123,21:43,20240124,20240123,21:53,1,11,1,2,2,8447.0,8447.0,8449.0,4,6.830227856401289e-06,清淡(<1%)
XDCE,大商所,EB,EB2412,20240124,20240123,21:43,20240124,20240124,15:00,1,303,1,2,2,8412.5,8357.0,,2,3.4151139282006446e-06,清淡(<1%)
XDCE,大商所,EG,EG2407,20240124,20240123,21:09,20240124,20240123,21:47,1,39,1,4,4,4623.0,4620.0,4620.0,49,9.897130438119707e-05,清淡(<1%)
XDCE,大商所,EG,EG2408,20240124,20240123,21:48,20240124,20240123,21:53,1,6,2,2,1,4608.0,4603.0,4591.0,36,7.271361138210397e-05,清淡(<1%)
XDCE,大商所,EG,EG2410,20240124,20240123,21:49,20240124,20240124,09:15,1,87,2,3,1,4583.0,4583.0,4578.0,16,3.231716061426843e-05,清淡(<1%)
XDCE,大商所,J,J2403,20240124,20240123,21:21,20240124,20240123,21:47,1,27,1,1,1,2355.5,2355.5,2359.0,206,0.011776812257031786,次要(1-10%)
XDCE,大商所,J,J2404,20240124,20240123,21:21,20240124,20240124,09:30,1,130,1,1,1,2469.0,2467.5,2475.5,24,0.001372055796935742,清淡(<1%)
XDCE,大商所,J,J2406,20240124,20240123,22:27,20240124,20240124,11:02,1,141,1,1,1,2469.5,2467.5,2470.5,2,0.0001143379830779785,清淡(<1%)
XDCE,大商所,PG,PG2407,20240124,20240123,21:32,20240124,20240123,22:01,1,30,1,1,1,4542.0,4542.0,4520.0,7,2.866209438018221e-05,清淡(<1%)
XDCE,大商所,PG,PG2411,20240124,20240123,22:16,20240124,20240124,10:01,1,106,1,1,1,4745.0,4675.0,4707.0,8,3.275667929163681e-05,清淡(<1%)
XDCE,大商所,PG,PG2412,20240124,20240123,22:16,20240124,20240124,14:39,1,249,1,1,1,4685.0,4685.0,4670.0,2,8.189169822909203e-06,清淡(<1%)
XDCE,大商所,PP,PP2410,20240124,20240123,21:01,20240124,20240124,13:42,1,267,2,4,2,7446.0,7426.0,7471.0,9,3.6917927345518984e-05,清淡(<1%)
XDCE,大商所,V,V2407,20240124,20240123,21:01,20240124,20240123,21:01,1,1,1,5,5,5977.0,5971.0,5968.0,419,0.0006047170818864864,清淡(<1%)
XDCE,大商所,B,B2407,20240125,20240124,21:09,20240125,20240124,21:14,1,6,1,1,1,3686.0,3686.0,3688.0,651,0.005261966730790993,清淡(<1%)
XDCE,大商所,EB,EB2407,20240125,20240124,21:04,20240125,20240124,21:25,1,22,2,9,1,8687.0,8687.0,8687.0,66,0.00012535517299013872,清淡(<1%)
XDCE,大商所,EB,EB2408,20240125,20240124,21:18,20240125,20240124,21:29,1,12,1,8,8,8617.25,8605.0,8570.0,33,6.267758649506936e-05,清淡(<1%)
XDCE,大商所,J,J2404,20240125,20240124,21:45,20240125,20240125,10:42,1,163,4,4,1,2498.5,2492.0,2501.0,13,0.0007575757575757576,清淡(<1%)
XDCE,大商所,J,J2406,20240125,20240125,09:16,20240125,20240125,11:30,1,120,2,4,3,2482.0,2470.5,2505.0,9,0.0005244755244755245,清淡(<1%)
XDCE,大商所,L,L2402,20240125,20240124,21:12,20240125,20240124,21:14,1,3,2,10,5,8203.0,8201.0,8200.0,337,0.001340557226279695,清淡(<1%)
XDCE,大商所,L,L2404,20240125,20240124,21:01,20240125,20240124,21:01,1,1,1,3,3,8288.0,8284.0,8287.0,874,0.003476697376167518,清淡(<1%)
XDCE,大商所,L,L2410,20240125,20240125,10:49,20240125,20240125,15:00,1,132,1,2,2,8239.0,8230.0,,2,7.955829236081276e-06,清淡(<1%)
XDCE,大商所,P,P2402,20240125,20240124,21:08,20240125,20240124,21:11,1,4,1,1,1,7580.0,7528.0,7566.0,36,6.835905975911027e-05,清淡(<1%)
XDCE,大商所,RR,RR2409,20240125,20240124,21:08,20240125,20240124,21:46,1,39,1,5,5,3580.0,3577.0,3578.0,43,0.02234927234927235,次要(1-10%)
XDCE,大商所,B,B2406,20240126,20240125,21:04,20240126,20240125,21:09,1,6,2,7,4,3668.0,3668.0,3660.0,321,0.0014295511832764778,清淡(<1%)
XDCE,大商所,EG,EG2407,20240126,20240125,21:01,20240126,20240125,21:01,1,1,1,2,2,4638.0,4637.0,4637.0,97,9.434889052513425e-05,清淡(<1%)
XDCE,大商所,EG,EG2408,20240126,20240125,21:01,20240126,20240125,21:01,1,1,1,3,3,4630.33,4625.0,4625.0,72,7.003216616298625e-05,清淡(<1%)
XDCE,大商所,J,J2402,20240126,20240125,22:04,20240126,20240126,15:00,1,282,2,2,1,2307.5,2307.5,,2,8.689229699787114e-05,清淡(<1%)
XDCE,大商所,J,J2404,20240126,20240125,21:04,20240126,20240125,21:57,1,54,1,3,3,2493.0,2481.5,2493.5,22,0.0009558152669765825,清淡(<1%)
XDCE,大商所,J,J2406,20240126,20240125,21:04,20240126,20240126,15:00,1,342,1,3,3,2487.5,2480.5,,3,0.0001303384454968067,清淡(<1%)
XDCE,大商所,JM,JM2411,20240126,20240125,22:37,20240126,20240126,15:00,1,249,1,1,1,1758.0,1758.0,,1,7.776714960066568e-06,清淡(<1%)
XDCE,大商所,L,L2402,20240126,20240125,21:09,20240126,20240125,21:31,1,23,2,41,9,8179.0,8179.0,8158.0,209,0.0008049173130396604,清淡(<1%)
XDCE,大商所,L,L2410,20240126,20240125,21:33,20240126,20240126,14:13,1,266,3,3,1,8209.0,8204.0,8196.0,4,1.5405116039036563e-05,清淡(<1%)
XDCE,大商所,L,L2411,20240126,20240126,13:59,20240126,20240126,14:13,1,15,1,1,1,8214.0,8214.0,8190.0,2,7.702558019518282e-06,清淡(<1%)
XDCE,大商所,P,P2404,20240126,20240125,21:01,20240126,20240125,21:07,1,7,1,1,1,7640.0,7640.0,7642.0,491,0.0007373634526029982,清淡(<1%)
XDCE,大商所,P,P2407,20240126,20240125,21:01,20240126,20240125,21:06,1,6,2,5,2,7292.0,7288.0,7286.0,186,0.00027932709202476097,清淡(<1%)
XDCE,大商所,P,P2408,20240126,20240125,21:05,20240126,20240125,21:06,1,2,1,1,1,7192.0,7188.0,7192.0,70,0.0001051230991491036,清淡(<1%)
XDCE,大商所,PP,PP2407,20240126,20240125,21:01,20240126,20240125,21:16,1,16,1,8,8,7439.0,7431.0,7415.0,69,0.0002544519878600588,清淡(<1%)
XDCE,大商所,PP,PP2408,20240126,20240125,21:01,20240126,20240125,21:16,1,16,2,10,8,7458.0,7458.0,7427.0,40,0.00014750839875945436,清淡(<1%)
XDCE,大商所,V,V2408,20240126,20240125,21:01,20240126,20240125,21:08,1,8,1,5,5,6015.0,6012.0,6014.0,78,0.00011492864110142895,清淡(<1%)
XDCE,大商所,EG,EG2408,20240129,20240126,21:01,20240129,20240126,21:03,1,3,1,1,1,4657.0,4657.0,4625.0,45,5.5502245990887766e-05,清淡(<1%)
XDCE,大商所,I,I2411,20240129,20240126,21:01,20240129,20240126,21:03,1,3,1,7,7,881.0,881.0,884.0,132,0.00041463797706926337,清淡(<1%)
XDCE,大商所,L,L2402,20240129,20240126,21:04,20240129,20240126,22:07,1,64,1,1,1,8150.0,8148.0,8149.0,175,0.000524997375013125,清淡(<1%)
XDCE,大商所,L,L2410,20240129,20240129,14:47,20240129,20240129,15:00,1,14,1,6,6,8253.33,8196.0,,6,1.799991000045e-05,清淡(<1%)
XDCE,大商所,V,V2407,20240129,20240126,21:01,20240129,20240126,21:03,1,3,1,9,9,5972.44,5953.0,5968.0,186,0.0002917171159528485,清淡(<1%)
XDCE,大商所,V,V2410,20240129,20240126,21:02,20240129,20240126,21:50,1,49,1,4,4,6025.0,6023.0,6028.0,101,0.000158405530705579,清淡(<1%)
XDCE,大商所,B,B2408,20240130,20240129,21:07,20240130,20240129,21:07,1,1,1,1,1,3627.0,3618.0,3633.0,701,0.0034827106518282988,清淡(<1%)
XDCE,大商所,EG,EG2410,20240130,20240129,21:01,20240130,20240129,21:05,1,5,1,2,2,4640.0,4635.0,4637.0,12,2.5747647308727164e-05,清淡(<1%)
XDCE,大商所,I,I2408,20240130,20240129,21:01,20240130,20240129,22:54,1,114,1,6,6,946.5,943.0,944.5,834,0.0025820273558677656,清淡(<1%)
XDCE,大商所,J,J2409,20240130,20240129,21:05,20240130,20240129,21:47,1,43,1,2,2,2390.0,2390.0,2394.5,161,0.0069193742478941035,清淡(<1%)
XDCE,大商所,JM,JM2402,20240130,20240129,21:03,20240130,20240129,21:09,1,7,2,3,2,1665.75,1663.0,1673.5,87,0.0009739932604144509,清淡(<1%)
XDCE,大商所,L,L2402,20240130,20240130,09:21,20240130,20240130,09:21,1,1,1,10,10,8207.0,8200.0,8202.0,235,0.0010107396463701543,清淡(<1%)
XDCE,大商所,L,L2407,20240130,20240129,21:04,20240130,20240129,21:04,1,1,1,1,1,8259.0,8257.0,8273.0,32,0.00013763263269721252,清淡(<1%)
XDCE,大商所,L,L2412,20240130,20240129,21:09,20240130,20240130,15:00,1,337,1,1,1,8227.0,8221.0,,1,4.301019771787891e-06,清淡(<1%)
XDCE,大商所,PG,PG2406,20240130,20240129,21:01,20240130,20240129,21:04,1,4,1,1,1,4667.0,4667.0,4659.0,430,0.001525320317266626,清淡(<1%)
XDCE,大商所,PG,PG2410,20240130,20240129,21:01,20240130,20240129,21:01,1,1,1,2,2,4889.5,4889.0,4907.0,34,0.00012060672276061694,清淡(<1%)
XDCE,大商所,V,V2407,20240130,20240129,21:01,20240130,20240129,21:02,1,2,1,1,1,6005.0,6005.0,5998.0,211,0.00028029102444376846,清淡(<1%)
XDCE,大商所,V,V2408,20240130,20240129,21:01,20240130,20240129,21:02,1,2,1,2,2,6023.0,6016.0,6016.0,118,0.00015675043073158613,清淡(<1%)
XDCE,大商所,V,V2410,20240130,20240129,21:01,20240130,20240129,21:19,1,19,1,4,4,6069.0,6068.0,6065.0,86,0.00011424183934674923,清淡(<1%)
XDCE,大商所,B,B2408,20240131,20240130,21:01,20240131,20240130,21:01,1,1,1,6,6,3571.0,3563.0,3579.0,170,0.001044328680951445,清淡(<1%)
XDCE,大商所,EB,EB2410,20240131,20240131,10:06,20240131,20240131,10:53,1,33,1,8,8,8500.0,8500.0,8460.0,9,1.2405374559609203e-05,清淡(<1%)
XDCE,大商所,FB,FB2404,20240131,20240131,13:59,20240131,20240131,15:00,1,62,2,8,3,1252.0,1249.5,,8,0.0004717259272362757,清淡(<1%)
XDCE,大商所,L,L2402,20240131,20240130,22:19,20240131,20240131,09:18,1,60,2,4,2,8159.0,8159.0,8149.0,28,9.96122238428973e-05,清淡(<1%)
XDCE,大商所,P,P2407,20240131,20240130,21:01,20240131,20240130,21:04,1,4,1,1,1,6956.0,6952.0,6940.0,649,0.000872636720929701,清淡(<1%)
XDCE,大商所,PP,PP2410,20240131,20240130,22:08,20240131,20240131,15:00,1,278,1,28,28,7471.0,7471.0,,28,8.937491820599003e-05,清淡(<1%)
XDCE,大商所,V,V2407,20240131,20240130,21:01,20240131,20240130,21:10,1,10,3,12,4,5904.5,5903.0,5914.0,180,0.00023273253859481266,清淡(<1%)
XDCE,大商所,B,B2406,20240201,20240131,21:01,20240201,20240131,21:01,1,1,1,1,1,3504.0,3501.0,3495.0,322,0.0029992827802047335,清淡(<1%)
XDCE,大商所,B,B2407,20240201,20240131,21:01,20240201,20240131,21:01,1,1,1,1,1,3520.0,3520.0,3509.0,133,0.0012388341918236944,清淡(<1%)
XDCE,大商所,J,J2408,20240201,20240131,21:37,20240201,20240131,21:37,1,1,1,2,2,2313.0,2313.0,2310.0,3,0.0001881349554747272,清淡(<1%)
XDCE,大商所,JM,JM2406,20240201,20240131,21:09,20240201,20240131,22:31,1,83,1,1,1,1694.5,1694.5,1693.5,29,0.00036153289949385393,清淡(<1%)
XDCE,大商所,L,L2406,20240201,20240131,21:02,20240201,20240131,21:02,1,1,1,4,4,8189.0,8189.0,8176.0,461,0.0014242065686507729,清淡(<1%)
XDCE,大商所,P,P2410,20240201,20240131,21:01,20240201,20240131,21:01,1,1,1,2,2,6728.0,6728.0,6708.0,82,0.00013735665492993135,清淡(<1%)
XDCE,大商所,PP,PP2408,20240201,20240131,21:01,20240201,20240131,21:03,1,3,1,2,2,7428.0,7428.0,7409.0,134,0.00035649011538042017,清淡(<1%)
XDCE,大商所,PP,PP2412,20240201,20240131,22:28,20240201,20240201,10:42,1,120,1,1,1,7466.0,7444.0,7377.0,4,1.064149598150508e-05,清淡(<1%)
XDCE,大商所,V,V2407,20240201,20240131,21:01,20240201,20240131,21:01,1,1,1,4,4,5867.75,5867.0,5864.0,164,0.0002918699968321427,清淡(<1%)
XDCE,大商所,A,A2411,20240202,20240201,21:17,20240202,20240202,09:03,1,107,1,1,1,4624.0,4622.0,4611.0,14,0.00016866657028576936,清淡(<1%)
XDCE,大商所,EB,EB2407,20240202,20240201,21:01,20240202,20240201,21:02,1,2,1,16,16,8675.0,8669.0,8669.0,200,0.0002626892018976668,清淡(<1%)
XDCE,大商所,EG,EG2407,20240202,20240201,21:01,20240202,20240201,21:28,1,28,1,2,2,4671.0,4671.0,4646.0,113,0.00015220228626690893,清淡(<1%)
XDCE,大商所,EG,EG2408,20240202,20240201,21:01,20240202,20240201,21:28,1,28,1,1,1,4661.0,4661.0,4635.0,90,0.00012122305985860004,清淡(<1%)
XDCE,大商所,I,I2410,20240202,20240201,21:01,20240202,20240201,21:04,1,4,1,6,6,885.5,885.5,880.0,481,0.0009701336001032658,清淡(<1%)
XDCE,大商所,I,I2411,20240202,20240201,21:01,20240202,20240201,21:01,1,1,1,9,9,871.167,870.5,868.0,653,0.001317042080805473,清淡(<1%)
XDCE,大商所,I,I2412,20240202,20240201,21:01,20240202,20240201,21:02,1,2,1,6,6,859.167,858.5,856.0,540,0.001089131276623209,清淡(<1%)
XDCE,大商所,J,J2404,20240202,20240201,21:02,20240202,20240201,21:45,1,44,1,1,1,2339.0,2339.0,2334.0,37,0.002027952863798301,清淡(<1%)
XDCE,大商所,L,L2408,20240202,20240201,21:18,20240202,20240201,21:35,1,18,1,1,1,8096.0,8090.0,8097.0,27,9.316287976812795e-05,清淡(<1%)
XDCE,大商所,P,P2407,20240202,20240201,21:01,20240202,20240201,21:01,1,1,1,1,1,6924.0,6924.0,6944.0,381,0.0006569667792074326,清淡(<1%)
XDCE,大商所,PG,PG2406,20240202,20240201,21:01,20240202,20240201,21:01,1,1,1,7,7,4523.0,4515.0,4513.0,867,0.0029459634863626015,清淡(<1%)
XDCE,大商所,PG,PG2408,20240202,20240201,21:29,20240202,20240201,22:46,1,78,2,2,1,4349.0,4348.0,4378.0,52,0.00017668985154654587,清淡(<1%)
XDCE,大商所,PP,PP2407,20240202,20240201,21:01,20240202,20240201,21:01,1,1,1,5,5,7347.8,7326.0,7351.0,275,0.0009596091773532234,清淡(<1%)
XDCE,大商所,PP,PP2408,20240202,20240201,21:01,20240202,20240201,21:02,1,2,1,4,4,7350.0,7345.0,7361.0,87,0.0003035854488353834,清淡(<1%)
XDCE,大商所,B,B2406,20240205,20240202,21:01,20240205,20240202,21:02,1,2,1,1,1,3509.0,3497.0,3516.0,609,0.004786531690140845,清淡(<1%)
XDCE,大商所,B,B2407,20240205,20240202,21:01,20240205,20240202,21:04,1,4,1,2,2,3523.0,3523.0,3542.0,170,0.00133614185110664,清淡(<1%)
XDCE,大商所,B,B2408,20240205,20240202,21:01,20240205,20240202,21:07,1,7,1,2,2,3589.0,3585.0,3592.0,98,0.0007702464788732394,清淡(<1%)
XDCE,大商所,L,L2412,20240205,20240205,09:49,20240205,20240205,15:00,1,177,1,2,2,8069.5,8067.0,,2,8.226660962848398e-06,清淡(<1%)
XDCE,大商所,P,P2407,20240205,20240202,21:01,20240205,20240202,21:06,1,6,1,1,1,6860.0,6860.0,6850.0,78,0.0001622127482582926,清淡(<1%)
XDCE,大商所,PG,PG2411,20240205,20240202,21:17,20240205,20240205,15:00,1,329,1,1,1,4570.0,4570.0,,1,4.0434917977768886e-06,清淡(<1%)
XDCE,大商所,PP,PP2408,20240205,20240202,21:04,20240205,20240202,21:15,1,12,2,4,3,7318.0,7318.0,7309.0,44,0.00017285405617756825,清淡(<1%)
XDCE,大商所,V,V2407,20240205,20240202,21:01,20240205,20240202,21:13,1,13,3,22,15,5877.13,5877.0,5903.0,154,0.00023786428761190433,清淡(<1%)
XDCE,大商所,B,B2410,20240206,20240205,21:01,20240206,20240205,22:33,1,93,1,2,2,3605.0,3591.0,3582.0,9,8.91804318314688e-05,清淡(<1%)
XDCE,大商所,B,B2411,20240206,20240205,21:01,20240206,20240205,22:33,1,93,1,2,2,3623.0,3623.0,3595.0,10,9.9089368701632e-05,清淡(<1%)
XDCE,大商所,EB,EB2402,20240206,20240206,13:37,20240206,20240206,13:43,1,7,1,100,100,8824.0,8770.0,8895.0,103,0.00016835979960280165,清淡(<1%)
XDCE,大商所,EB,EB2411,20240206,20240205,21:22,20240206,20240205,22:23,1,62,1,2,2,8449.0,8449.0,8327.0,3,4.903683483576747e-06,清淡(<1%)
XDCE,大商所,EB,EB2412,20240206,20240205,21:22,20240206,20240205,22:23,1,62,1,2,2,8411.5,8390.0,8285.0,3,4.903683483576747e-06,清淡(<1%)
XDCE,大商所,L,L2410,20240206,20240205,21:09,20240206,20240206,11:30,1,247,1,1,1,8071.0,8044.0,8059.0,5,1.998792729191568e-05,清淡(<1%)
XDCE,大商所,L,L2411,20240206,20240205,21:09,20240206,20240206,13:48,1,265,1,1,1,8069.0,8069.0,8088.0,3,1.199275637514941e-05,清淡(<1%)
XDCE,大商所,P,P2410,20240206,20240205,21:01,20240206,20240205,21:01,1,1,1,2,2,6680.0,6656.0,6664.0,82,0.00016014780470561122,清淡(<1%)
XDCE,大商所,PG,PG2407,20240206,20240205,21:02,20240206,20240205,21:10,1,9,1,1,1,4342.0,4341.0,4365.0,61,0.00034956419087350934,清淡(<1%)
XDCE,大商所,PP,PP2412,20240206,20240206,10:41,20240206,20240206,15:00,1,140,1,1,1,7312.0,7312.0,,1,3.0906837519664476e-06,清淡(<1%)
XDCE,大商所,RR,RR2412,20240206,20240206,09:09,20240206,20240206,15:00,1,217,1,1,1,3584.0,3581.0,,1,0.0005518763796909492,清淡(<1%)
XDCE,大商所,V,V2411,20240206,20240205,21:03,20240206,20240205,21:04,1,2,1,3,3,5950.0,5950.0,5926.0,86,0.00010254074504197613,清淡(<1%)
XDCE,大商所,A,A2501,20240207,20240206,21:09,20240207,20240206,21:12,1,4,1,6,6,4627.0,4617.0,4618.0,44,0.00041283542878588854,清淡(<1%)
XDCE,大商所,B,B2407,20240207,20240206,21:01,20240207,20240206,21:01,1,1,1,4,4,3514.0,3512.0,3522.0,259,0.001954245012525277,清淡(<1%)
XDCE,大商所,B,B2408,20240207,20240206,21:01,20240207,20240206,21:11,1,11,1,2,2,3584.0,3582.0,3593.0,127,0.0009582591374158694,清淡(<1%)
XDCE,大商所,EB,EB2411,20240207,20240207,14:07,20240207,20240207,15:00,1,54,2,2,1,8579.0,8327.0,,2,2.7381881409071618e-06,清淡(<1%)
XDCE,大商所,EG,EG2406,20240207,20240206,21:01,20240207,20240206,21:02,1,2,1,5,5,4588.4,4574.0,4592.0,412,0.0012219065300820339,清淡(<1%)
XDCE,大商所,EG,EG2407,20240207,20240206,21:01,20240207,20240206,21:34,1,34,1,3,3,4586.0,4586.0,4599.0,24,7.117902116982721e-05,清淡(<1%)
XDCE,大商所,I,I2410,20240207,20240206,21:01,20240207,20240206,21:03,1,3,1,6,6,859.5,859.5,862.0,183,0.0006660552061495458,清淡(<1%)
XDCE,大商所,I,I2411,20240207,20240206,21:01,20240207,20240206,21:02,1,2,1,6,6,847.5,847.0,848.0,197,0.0007170102492429537,清淡(<1%)
XDCE,大商所,J,J2403,20240207,20240206,21:18,20240207,20240207,09:20,1,123,1,2,2,2200.5,2200.5,2171.0,19,0.001475957430280432,清淡(<1%)
XDCE,大商所,J,J2404,20240207,20240206,21:18,20240207,20240206,21:20,1,3,1,2,2,2321.0,2317.0,2320.5,15,0.0011652295502213937,清淡(<1%)
XDCE,大商所,J,J2406,20240207,20240207,09:05,20240207,20240207,15:00,1,221,1,1,1,2324.0,2324.0,,1,7.768197001475957e-05,清淡(<1%)
XDCE,大商所,JM,JM2406,20240207,20240206,21:20,20240207,20240207,09:19,1,120,2,7,5,1704.9,1696.5,1695.5,18,0.0002694973873725502,清淡(<1%)
XDCE,大商所,JM,JM2407,20240207,20240206,21:27,20240207,20240206,21:36,1,10,1,2,2,1700.25,1682.0,1683.0,4,5.988830830501115e-05,清淡(<1%)
XDCE,大商所,JM,JM2410,20240207,20240206,21:36,20240207,20240207,15:00,1,310,1,1,1,1677.5,1670.0,,1,1.4972077076252788e-05,清淡(<1%)
XDCE,大商所,P,P2407,20240207,20240206,21:01,20240207,20240206,21:04,1,4,1,2,2,6911.0,6910.0,6932.0,437,0.0010360556862150064,清淡(<1%)
XDCE,大商所,V,V2404,20240207,20240206,21:01,20240207,20240206,21:01,1,1,1,8,8,5811.0,5804.0,5800.0,2226,0.003315865208440709,清淡(<1%)
XDCE,大商所,B,B2406,20240208,20240207,21:01,20240208,20240207,21:01,1,1,1,1,1,3464.0,3461.0,3458.0,329,0.002440489878272222,清淡(<1%)
XDCE,大商所,B,B2407,20240208,20240207,21:01,20240208,20240207,21:01,1,1,1,1,1,3482.0,3482.0,3476.0,223,0.0016541922275219014,清淡(<1%)
XDCE,大商所,I,I2408,20240208,20240207,21:01,20240208,20240207,21:03,1,3,1,4,4,899.0,899.0,898.0,453,0.0014946302192454261,清淡(<1%)
XDCE,大商所,P,P2408,20240208,20240207,21:01,20240208,20240207,21:03,1,3,2,4,2,6830.0,6830.0,6832.0,125,0.00029941840968103554,清淡(<1%)
XDCE,大商所,PP,PP2406,20240208,20240207,21:01,20240208,20240207,21:02,1,2,1,6,6,7430.0,7426.0,7420.0,726,0.0033952998947737634,清淡(<1%)
XDCE,大商所,PP,PP2407,20240208,20240207,21:01,20240208,20240207,21:02,1,2,1,20,20,7414.0,7414.0,7390.0,271,0.0012673915585174793,清淡(<1%)
XDCE,大商所,PP,PP2408,20240208,20240207,21:01,20240208,20240207,21:15,1,15,1,14,14,7424.21,7417.0,7406.0,113,0.0005284695428504618,清淡(<1%)
XDCE,大商所,PP,PP2410,20240208,20240207,21:01,20240208,20240208,09:23,1,143,1,1,1,7438.0,7417.0,7412.0,5,2.33836080907284e-05,清淡(<1%)
XDCE,大商所,V,V2402,20240208,20240207,21:12,20240208,20240207,21:14,1,3,1,200,200,5611.0,5611.0,5593.0,682,0.001600506905412858,清淡(<1%)
XDCE,大商所,V,V2407,20240208,20240207,21:01,20240208,20240207,21:18,1,18,2,20,14,5959.5,5955.0,5967.0,110,0.00025814627506659,清淡(<1%)
XDCE,大商所,V,V2408,20240208,20240207,21:01,20240208,20240207,21:18,1,18,1,1,1,5995.0,5995.0,5991.0,78,0.0001830491768654002,清淡(<1%)
XGFE,广期所,SI,SI2402,20240208,20240208,09:20,20240208,20240208,15:00,1,206,4,150,20,13420.0,13350.0,,150,0.0018846588767433095,清淡(<1%)
XDCE,大商所,B,B2406,20240219,20240219,09:01,20240219,20240219,09:02,1,2,1,3,3,3492.0,3492.0,3493.0,246,0.0031948466863206014,清淡(<1%)
XDCE,大商所,B,B2408,20240219,20240219,09:03,20240219,20240219,09:04,1,2,1,2,2,3582.0,3582.0,3574.0,131,0.0017013207963739788,清淡(<1%)
XDCE,大商所,B,B2411,20240219,20240219,09:15,20240219,20240219,09:54,1,40,1,2,2,3633.5,3608.0,3626.0,4,5.194872660683905e-05,清淡(<1%)
XDCE,大商所,JM,JM2403,20240219,20240219,09:07,20240219,20240219,10:38,1,77,1,2,2,1680.0,1680.0,1592.0,66,0.0007353514645750003,清淡(<1%)
XDCE,大商所,JM,JM2404,20240219,20240219,09:07,20240219,20240219,09:34,1,28,1,2,2,1685.0,1685.0,1647.5,140,0.0015598364400075764,清淡(<1%)
XDCE,大商所,L,L2408,20240219,20240219,09:01,20240219,20240219,09:03,1,3,1,1,1,8224.0,8159.0,8207.0,41,0.0002494918884710407,清淡(<1%)
XDCE,大商所,L,L2411,20240219,20240219,10:58,20240219,20240219,14:59,1,122,1,1,1,8180.0,8122.0,8174.0,2,1.2170336022977594e-05,清淡(<1%)
XDCE,大商所,PG,PG2410,20240219,20240219,09:01,20240219,20240219,09:14,1,14,1,1,1,4710.0,4681.0,4738.0,13,9.605793032105516e-05,清淡(<1%)
XDCE,大商所,V,V2407,20240219,20240219,09:02,20240219,20240219,09:04,1,3,1,2,2,5956.0,5955.0,5957.0,311,0.0004932421073332889,清淡(<1%)
XDCE,大商所,V,V2411,20240219,20240219,09:01,20240219,20240219,09:08,1,8,1,1,1,6049.0,6045.0,6022.0,26,4.123567456805631e-05,清淡(<1%)
XGFE,广期所,SI,SI2402,20240219,20240219,09:25,20240219,20240219,15:00,1,201,2,80,64,13415.0,13410.0,,80,0.0007357404307760222,清淡(<1%)
XDCE,大商所,CS,CS2501,20240220,20240219,21:06,20240220,20240219,21:18,1,13,4,5,1,2855.0,2854.0,2854.0,89,0.0004784457501653057,清淡(<1%)
XDCE,大商所,J,J2404,20240220,20240219,21:05,20240220,20240219,21:24,1,20,1,4,4,2268.0,2268.0,2268.0,18,0.0011528854159994877,清淡(<1%)
XDCE,大商所,L,L2404,20240220,20240219,21:01,20240220,20240219,21:01,1,1,1,12,12,8233.75,8223.0,8223.0,1705,0.006517808334384593,清淡(<1%)
XDCE,大商所,L,L2410,20240220,20240219,21:06,20240220,20240219,21:44,1,39,1,2,2,8174.0,8171.0,8171.0,6,2.2936568918655457e-05,清淡(<1%)
XDCE,大商所,L,L2411,20240220,20240219,21:06,20240220,20240219,21:42,1,37,1,2,2,8174.0,8174.0,8173.0,4,1.5291045945770307e-05,清淡(<1%)
